name,seqid,start,end,strand,length,coverage_pct,avg_identity,quality_score,status
HAD family hydrolase,contig_1,258278,258904,+,627,100.0,99.83627933932192,99.88539553752534,complete
DUF3397 domain-containing protein,contig_1,258952,259302,-,351,100.0,99.83627933932192,99.88539553752534,complete
division/cell wall cluster transcriptional repressor MraZ,contig_1,259812,260249,+,438,100.0,99.83627933932192,99.88539553752534,complete
16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,contig_1,260265,261221,+,957,100.0,99.8362793393219,99.88539553752533,complete
cell division protein FtsL,contig_1,261236,261607,+,372,100.0,99.8362793393219,99.88539553752533,complete
Transpeptidase penicillin-binding 2B,contig_1,261604,263736,+,2133,100.0,99.83627933932192,99.88539553752534,complete
phospho-N-acetylmuramoyl-pentapeptide-transferase,contig_1,263764,264726,+,963,100.0,99.8362793393219,99.88539553752533,complete
UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,contig_1,264742,266106,+,1365,100.0,99.83627933932192,99.88539553752534,complete
undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,contig_1,266122,267222,+,1101,100.0,99.83627933932192,99.88539553752534,complete
Cell division protein DivIB,contig_1,267244,268119,+,876,100.0,99.8362793393219,99.88539553752533,complete
cell division protein FtsA,contig_1,268233,269549,+,1317,100.0,99.83627933932192,99.88539553752534,complete
cell division protein FtsZ,contig_1,269578,270810,+,1233,100.0,99.8362793393219,99.88539553752533,complete
Cell division protein SepF,contig_1,270823,271257,+,435,100.0,99.8362793393219,99.88539553752533,complete
YggT family protein,contig_1,271258,271539,+,282,100.0,99.83627933932192,99.88539553752534,complete
Factor involved in shape determination%2C RNA-binding fold,contig_1,271543,272331,+,789,100.0,99.8362793393219,99.88539553752533,complete
DivIVA domain-containing protein,contig_1,272360,273157,+,798,100.0,99.8362793393219,99.88539553752533,complete
isoleucine--tRNA ligase,contig_1,273389,276175,+,2787,100.0,99.83627933932192,99.88539553752534,complete
Transcriptional regulator TetR C-terminal Firmicutes type domain-containing protein,contig_1,276343,276891,+,549,100.0,99.83627933932192,99.88539553752534,complete
Helix-turn-helix domain-containing protein,contig_1,277165,277443,+,279,100.0,99.83627933932192,99.88539553752534,complete
IS30 family ISLpl1 transposase,contig_1,277538,278467,+,930,9.032258064516128,100.0,72.70967741935483,missing
DNA topoisomerase,contig_1,278632,280707,+,2076,100.0,100.0,100.0,complete
DNA/RNA non-specific endonuclease family protein,contig_1,280765,281610,-,846,100.0,100.0,100.0,complete
HTH-type transcriptional regulator GalR,contig_1,281694,282686,-,993,100.0,100.0,100.0,complete
galactokinase,contig_1,282825,283991,+,1167,100.0,100.0,100.0,complete
UDP-glucose 4-epimerase GalE,contig_1,284020,285012,+,993,100.0,100.0,100.0,complete
UDP-glucose--hexose-1-phosphate uridylyltransferase,contig_1,285023,286504,+,1482,100.0,100.0,100.0,complete
Maltose epimerase,contig_1,286524,287564,+,1041,100.0,100.0,100.0,complete
CSD domain-containing protein,contig_1,287671,287871,+,201,100.0,100.0,100.0,complete
tyrosine--tRNA ligase,contig_1,288279,289541,+,1263,100.0,100.0,100.0,complete
IS30 family ISLpl1 transposase,contig_1,289776,290633,-,858,9.673659673659674,100.0,72.9020979020979,missing
Major facilitator superfamily (MFS) profile domain-containing protein,contig_1,290865,292298,+,1434,100.0,98.257491346769,98.7802439427383,complete
Toxic anion resistance protein,contig_1,292354,293547,-,1194,100.0,98.25749134676897,98.78024394273828,complete
5-bromo-4-chloroindolyl phosphate hydrolase,contig_1,293547,294227,-,681,100.0,98.25749134676897,98.78024394273828,complete
GDP-mannose hydrolase (Moonlighting ADP-ribose pyrophosphatase),contig_1,294404,294946,+,543,100.0,98.25749134676899,98.78024394273828,complete
hypothetical protein,contig_1,294958,295248,+,291,100.0,98.25749134676897,98.78024394273828,complete
5'-methylthioadenosine/adenosylhomocysteine nucleosidase,contig_1,295290,295982,+,693,100.0,98.25749134676897,98.78024394273828,complete
Zinc ribbon domain-containing protein,contig_1,296388,296648,+,261,100.0,98.25749134676899,98.78024394273828,complete
ASCH domain-containing protein,contig_1,296753,297223,+,471,100.0,98.25749134676899,98.78024394273828,complete
LD-carboxypeptidase N-terminal domain-containing protein,contig_1,297220,297567,+,348,100.0,98.25749134676897,98.78024394273828,complete
ABC transporter ATP-binding protein lp_0100,contig_1,297687,298412,-,726,100.0,98.257491346769,98.7802439427383,complete
Cobalt ABC transporter permease,contig_1,298417,299115,-,699,100.0,98.25749134676897,98.78024394273828,complete
cobalt transporter CbiM,contig_1,299210,300217,-,1008,100.0,98.257491346769,98.7802439427383,complete
Bacterial regulatory s%2C crp family protein,contig_1,300315,300980,-,666,100.0,98.25749134676897,98.78024394273828,complete
nickel-dependent lactate racemase,contig_1,301213,302487,+,1275,100.0,98.25749134676899,98.78024394273828,complete
nickel pincer cofactor biosynthesis protein LarB,contig_1,302499,303281,+,783,100.0,98.25749134676899,98.78024394273828,complete
Lactate racemization operon protein,contig_1,303278,304129,+,852,100.0,98.257491346769,98.7802439427383,complete
LarC family nickel insertion protein,contig_1,304111,304596,+,486,100.0,98.257491346769,98.7802439427383,complete
D/L-lactic acid transporter LarD,contig_1,304660,305373,+,714,100.0,98.257491346769,98.7802439427383,complete
hypothetical protein,contig_1,305394,305699,+,306,100.0,98.25749134676899,98.78024394273828,complete
ATP-dependent sacrificial sulfur transferase LarE,contig_1,305724,306560,+,837,100.0,98.25749134676899,98.78024394273828,complete
Cysteine desulfurase,contig_1,306700,307863,+,1164,100.0,98.25749134676897,98.78024394273828,complete
Cysteine desulfurase,contig_1,307921,308268,+,348,100.0,98.25749134676897,98.78024394273828,complete
tRNA 2-thiouridine(34) synthase MnmA,contig_1,308487,309590,+,1104,100.0,98.25749134676899,98.78024394273828,complete
NADH oxidase,contig_1,309868,311205,+,1338,100.0,98.25749134676897,98.78024394273828,complete
Histidine phosphatase family protein,contig_1,311461,312120,+,660,100.0,98.25749134676897,98.78024394273828,complete
Tetratricopeptide repeat family protein,contig_1,312132,312791,+,660,100.0,98.25749134676897,98.78024394273828,complete
ATP-dependent RecD-like DNA helicase,contig_1,312804,315326,+,2523,100.0,98.25749134676899,98.78024394273828,complete
GNAT family N-acetyltransferase,contig_1,315369,316580,+,1212,100.0,98.25749134676897,98.78024394273828,complete
Diacylglycerol kinase catalytic domain protein,contig_1,316742,317692,-,951,100.0,98.25749134676899,98.78024394273828,complete
Ribonuclease J,contig_1,317823,319511,-,1689,100.0,98.25749134676902,98.78024394273831,complete
DNA-directed RNA polymerase subunit epsilon,contig_1,319516,319728,-,213,100.0,98.25749134676899,98.78024394273828,complete
DUF5590 domain-containing protein,contig_1,319925,320410,+,486,100.0,98.257491346769,98.7802439427383,complete
Multidrug ABC transporter ATP-binding protein,contig_1,320439,322178,+,1740,100.0,98.257491346769,98.7802439427383,complete
ABC transporter ATP-binding protein,contig_1,322165,323934,+,1770,100.0,98.257491346769,98.7802439427383,complete
peptide deformylase,contig_1,324176,324727,-,552,100.0,98.25749134676899,98.78024394273828,complete
hypothetical protein,contig_1,325231,325893,+,663,100.0,98.25749134676897,98.78024394273828,complete
pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha,contig_1,326202,327311,+,1110,100.0,98.25749134676899,98.78024394273828,complete
Pyruvate dehydrogenase complex%2C E1 component%2C beta subunit,contig_1,327313,328290,+,978,100.0,98.257491346769,98.7802439427383,complete
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,contig_1,328320,329939,+,1620,100.0,98.25749134676899,98.78024394273828,complete
dihydrolipoyl dehydrogenase,contig_1,329947,331353,+,1407,100.0,98.25749134676899,98.78024394273828,complete
UPF0223 family protein,contig_1,331519,331800,+,282,100.0,98.25749134676899,98.78024394273828,complete
Inositol monophosphatase family protein,contig_1,331800,332609,+,810,100.0,98.25749134676899,98.78024394273828,complete
translational GTPase TypA,contig_1,332761,334596,+,1836,100.0,98.25749134676899,98.78024394273828,complete
DUF1507 domain-containing protein,contig_1,334706,334999,+,294,100.0,98.25749134676897,98.78024394273828,complete
Cell cycle family protein,contig_1,335008,336195,+,1188,100.0,98.25749134676897,98.78024394273828,complete
CAP-associated domain-containing protein,contig_1,336208,337296,+,1089,100.0,98.25749134676897,98.78024394273828,complete
UPF0298 protein BCY75_08245,contig_1,337316,337606,+,291,100.0,98.25749134676897,98.78024394273828,complete
16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,contig_1,337612,338166,+,555,100.0,98.25749134676899,98.78024394273828,complete
pantetheine-phosphate adenylyltransferase,contig_1,338178,338672,+,495,100.0,98.25749134676897,98.78024394273828,complete
SepM family pheromone-processing serine protease,contig_1,338665,339720,+,1056,100.0,98.257491346769,98.7802439427383,complete
ComE operon protein 1,contig_1,339797,340468,+,672,100.0,98.25749134676897,98.78024394273828,complete
ComE operon protein 2,contig_1,340527,341015,+,489,100.0,98.25749134676899,98.78024394273828,complete
DNA internalization-related competence protein ComEC/Rec2,contig_1,341012,343270,+,2259,100.0,98.25749134676899,98.78024394273828,complete
DNA polymerase III subunit delta,contig_1,343271,344299,+,1029,100.0,98.257491346769,98.7802439427383,complete
30S ribosomal protein S20,contig_1,344354,344608,-,255,100.0,98.25749134676897,98.78024394273828,complete
30S ribosomal protein S15,contig_1,344885,345154,+,270,100.0,98.25749134676899,98.78024394273828,complete
Ribonuclease J,contig_1,345357,347075,+,1719,100.0,98.257491346769,98.7802439427383,complete
TPR repeat-containing protein,contig_1,347158,348102,+,945,100.0,98.25749134676899,98.78024394273828,complete
elongation factor Tu,contig_1,348323,349513,+,1191,100.0,98.25749134676897,98.78024394273828,complete
trigger factor,contig_1,349722,351017,+,1296,100.0,98.25749134676899,98.78024394273828,complete
ATP-dependent Clp protease ATP-binding subunit ClpX,contig_1,351225,352478,+,1254,100.0,98.25749134676899,98.78024394273828,complete
ribosome biogenesis GTP-binding protein YihA/YsxC,contig_1,352676,353275,+,600,100.0,98.25749134676897,98.78024394273828,complete
MazG nucleotide pyrophosphohydrolase domain protein,contig_1,353275,353568,+,294,100.0,98.25749134676897,98.78024394273828,complete
hypothetical protein,contig_1,353681,353833,-,153,100.0,98.25749134676899,98.78024394273828,complete
Amino ABC transporter%2C permease%2C 3-TM region%2C His/Glu/Gln/Arg/opine family domain protein,contig_1,353969,355432,+,1464,100.0,98.257491346769,98.7802439427383,complete
ABC transporter domain-containing protein,contig_1,355425,356156,+,732,100.0,98.257491346769,98.7802439427383,complete
excinuclease ABC subunit UvrC,contig_1,356226,358004,+,1779,100.0,98.257491346769,98.7802439427383,complete
IS3 family IS153 transposase ORF A,contig_1,358181,358432,+,252,100.0,98.25749134676897,98.78024394273828,complete
IS3 family transposase,contig_1,358486,358902,+,417,100.0,98.257491346769,98.7802439427383,complete
IS30 family ISLpl1 transposase,contig_1,358990,359919,+,930,100.0,98.25749134676899,98.78024394273828,complete
IS3 family transposase,contig_1,359944,360375,+,432,100.0,98.257491346769,98.7802439427383,complete
hypothetical protein,contig_1,360416,360799,-,384,100.0,98.25749134676899,98.78024394273828,complete
DUF2179 domain-containing protein,contig_1,361250,362089,+,840,100.0,98.25749134676902,98.78024394273831,complete
MarR family protein,contig_1,362191,362673,+,483,100.0,98.257491346769,98.7802439427383,complete
UvrA DNA-binding domain-containing protein,contig_1,362801,363715,+,915,100.0,98.25749134676899,98.78024394273828,complete
Excinuclease ABC subunit A,contig_1,363845,365197,+,1353,100.0,98.25749134676897,98.78024394273828,complete
Replication-associated recombination protein A,contig_1,365217,366542,+,1326,100.0,98.25749134676897,98.78024394273828,complete
Fructose-specific phosphotransferase system%2C enzyme IIABC,contig_1,366576,368510,-,1935,100.0,98.257491346769,98.7802439427383,complete
1-phosphofructokinase,contig_1,368535,369452,-,918,100.0,98.25749134676899,98.78024394273828,complete
DeoR/GlpR family DNA-binding transcription regulator,contig_1,369449,370204,-,756,100.0,98.257491346769,98.7802439427383,complete
DUF871 domain-containing protein,contig_1,370456,371550,+,1095,100.0,98.25749134676897,98.78024394273828,complete
GTPase ObgE,contig_1,371707,372999,+,1293,100.0,98.25749134676899,98.78024394273828,complete
Acetyltransferase,contig_1,373142,375070,+,1929,100.0,98.257491346769,98.7802439427383,complete
ribonuclease Z,contig_1,375104,376042,+,939,100.0,98.25749134676899,98.78024394273828,complete
Metabolite dehydrogenase%2C NAD-binding,contig_1,376047,376856,+,810,100.0,98.25749134676899,98.78024394273828,complete
DUF1049 domain-containing protein,contig_1,376869,377273,+,405,100.0,98.25749134676899,98.78024394273828,complete
Transposase,contig_1,377318,377566,-,249,100.0,98.25749134676897,98.78024394273828,complete
IS3 family transposase,contig_1,377660,378130,-,471,100.0,98.25749134676899,98.78024394273828,complete
Transposase,contig_1,378172,378330,-,159,100.0,98.25749134676897,98.78024394273828,complete
Transposase,contig_1,378285,378686,-,402,100.0,98.25749134676899,98.78024394273828,complete
ATP-dependent chaperone ClpB,contig_1,378925,381510,+,2586,100.0,98.25749134676899,98.78024394273828,complete
50S ribosomal protein L32,contig_1,381870,382052,+,183,100.0,98.25749134676899,98.78024394273828,complete
DUF1836 domain-containing protein,contig_1,382160,382711,+,552,100.0,98.25749134676899,98.78024394273828,complete
glutamate/gamma-aminobutyrate family transporter YjeM,contig_1,382909,384441,+,1533,100.0,98.25749134676899,98.78024394273828,complete
Lipoprotein,contig_1,384588,385463,+,876,100.0,98.257491346769,98.7802439427383,complete
DUF2929 domain-containing protein,contig_1,385509,385685,-,177,100.0,98.25749134676899,98.78024394273828,complete
DNA polymerase III subunit alpha,contig_1,385807,389145,+,3339,100.0,98.257491346769,98.7802439427383,complete
6-phosphofructokinase,contig_1,389274,390233,+,960,100.0,98.257491346769,98.7802439427383,complete
pyruvate kinase,contig_1,390314,392074,+,1761,100.0,98.257491346769,98.7802439427383,complete
UPF0756 membrane protein LSA1031,contig_1,392210,392671,+,462,100.0,98.25749134676899,98.78024394273828,complete
DNA-binding protein,contig_1,392697,393605,+,909,100.0,98.257491346769,98.7802439427383,complete
Transcriptional regulator for iron transport and metabolism,contig_1,393639,394157,+,519,100.0,98.257491346769,98.7802439427383,complete
site-specific tyrosine recombinase XerD,contig_1,394170,395054,+,885,100.0,98.257491346769,98.7802439427383,complete
N-acetyltransferase,contig_1,395130,395498,+,369,100.0,98.257491346769,98.7802439427383,complete
Segregation and condensation protein A,contig_1,395507,396259,+,753,100.0,98.257491346769,98.7802439427383,complete
SMC-Scp complex subunit ScpB,contig_1,396243,396872,+,630,100.0,98.25749134676899,98.78024394273828,complete
Pseudouridine synthase,contig_1,396873,397643,+,771,100.0,98.25749134676899,98.78024394273828,complete
Riboflavin transporter,contig_1,397959,398540,+,582,100.0,98.25749134676897,98.78024394273828,complete
Ferredoxin,contig_1,398601,398840,-,240,100.0,98.257491346769,98.7802439427383,complete
Helicase Helix-turn-helix domain-containing protein,contig_1,398866,399897,+,1032,100.0,98.257491346769,98.7802439427383,complete
